r_object_id;object_name;title;subject;resolution_label;owner_name;owner_permit;group_name;group_permit;world_permit;log_entry;acl_domain;acl_name;language_code;ae_atr_label_atributo;ae_atr_nombre_atributo;ae_atr_locale;ae_atr_atributo_depende;ae_atr_atributo_dependiente;ae_atr_valor_depende;ae_atr_atributo_depende_aux;ae_atr_valor_depende_aux;ae_atr_valor_depende_aux2;ae_atr_atributo_dep_aux2;ae_atr_abrev;ae_atr_atributo_dep_aux3;ae_atr_label_depende;ae_atr_label_depende_aux;ae_atr_label_depende_aux2;ae_atr_label_depende_aux3;ae_atr_valor_depende_aux3;ae_atr_id;ae_atr_id_depende;ae_atr_id_depende_aux;ae_atr_id_depende_aux2;ae_atr_id_depende_aux3;ae_atr_activo;r_object_type;r_creation_date;r_modify_date;a_content_type
09002712805ca2c1;KaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Cinca;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Campo;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2c2;KaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Cinca;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Grado;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2c3;KaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;La Hidro;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2c4;KaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Duero;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Los Rábanos;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2c5;KaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Llobregat;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Monistrol;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2c6;KaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Aragón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Murillo;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2c7;KaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Irati;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Olaldea 2;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2c8;KaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Sabiñánigo;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2c9;N/A;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Las Norias;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2ca;PeltonH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Bidasoa;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Almandoz;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2cb;PeltonH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Baños;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
